country,year,middle_class_wealth_share
MN,2002,0.3648
MN,2003,0.3631
MN,2004,0.362
MN,2005,0.3608
MN,2006,0.3603
MN,2007,0.3611
MN,2008,0.3633
MN,2009,0.366
MN,2010,0.364
MN,2011,0.3633
MN,2012,0.3617
MN,2013,0.3633
MN,2014,0.3627
MN,2015,0.3648
MN,2016,0.3651
MN,2017,0.3654
MN,2018,0.3653
MN,2019,0.3662
MN,2020,0.3662
MN,2021,0.3662
MN,2022,0.3662
MN,2023,0.3663
MN,2024,0.3663
MO,1980,0.3862
MO,1981,0.3862
MO,1982,0.3862
MO,1983,0.3862
MO,1984,0.3862
MO,1985,0.3862
MO,1986,0.3862
MO,1987,0.3862
MO,1988,0.3862
MO,1989,0.3862
MO,1990,0.3862
MO,1991,0.3854
MO,1992,0.3604
MO,1993,0.3823
MO,1994,0.3817
MO,1995,0.3823
MO,1996,0.3823
MO,1997,0.3823
MO,1998,0.3818
MO,1999,0.381
MO,2000,0.3779
MO,2001,0.3758
MO,2002,0.3712
MO,2003,0.3703
MO,2004,0.3694
MO,2005,0.3673
MO,2006,0.3665
MO,2007,0.3656
MO,2008,0.3656
MO,2009,0.3657
MO,2010,0.3646
MO,2011,0.3637
MO,2012,0.3677
MO,2013,0.3657
MO,2014,0.364
MO,2015,0.3678
MO,2016,0.3684
MO,2017,0.3683
MO,2018,0.3684
MO,2019,0.3684
MO,2020,0.3666
MO,2021,0.3644
MO,2022,0.3677
MO,2023,0.3684
MO,2024,0.3684
MR,1980,0.3461
MR,1981,0.3461
MR,1982,0.3461
MR,1983,0.3461
MR,1984,0.346
MR,1985,0.3461
MR,1986,0.3461
MR,1987,0.3461
MR,1988,0.3294
MR,1989,0.316
MR,1990,0.299
MR,1991,0.2689
MR,1992,0.2632
MR,1993,0.2589
MR,1994,0.3132
MR,1995,0.3604
MR,1996,0.3602
MR,1997,0.3597
MR,1998,0.3588
MR,1999,0.3584
MR,2000,0.3576
MR,2001,0.3525
MR,2002,0.3481
MR,2003,0.3369
MR,2004,0.3301
MR,2005,0.3465
MR,2006,0.3564
MR,2007,0.3634
MR,2008,0.3691
MR,2009,0.3695
MR,2010,0.3697
MR,2011,0.37
MR,2012,0.3702
MR,2013,0.3704
MR,2014,0.3707
MR,2015,0.3709
MR,2016,0.371
MR,2017,0.3711
MR,2018,0.3712
MR,2019,0.3713
MR,2020,0.3713
MR,2021,0.3713
MR,2022,0.3713
MR,2023,0.3713
MR,2024,0.3713
MS,1980,0.2743
MS,1981,0.2748
MS,1982,0.275
MS,1983,0.2757
MS,1984,0.2764
MS,1985,0.2769
MS,1986,0.2774
MS,1987,0.2778
MS,1988,0.2782
MS,1989,0.2759
MS,1990,0.277
MS,1991,0.2795
MS,1992,0.2802
MS,1993,0.281
MS,1994,0.283
MS,1995,0.2905
MS,1996,0.2913
MS,1997,0.293
MS,1998,0.294
MS,1999,0.295
MS,2000,0.2957
MS,2001,0.2969
MS,2002,0.2978
MS,2003,0.3003
MS,2004,0.3028
MS,2005,0.3035
MS,2006,0.305
MS,2007,0.3062
MS,2008,0.3077
MS,2009,0.3088
MS,2010,0.3091
MS,2011,0.3121
MS,2012,0.3153
MS,2013,0.3183
MS,2014,0.3201
MS,2015,0.3232
MS,2016,0.3267
MS,2017,0.3298
MS,2018,0.3324
MS,2019,0.3354
MS,2020,0.3394
MS,2021,0.3398
MS,2022,0.3385
MS,2023,0.3387
MS,2024,0.3388
MT,1980,0.4291
MT,1981,0.4291
MT,1982,0.4291
MT,1983,0.4292
MT,1984,0.4291
MT,1985,0.4291
MT,1986,0.4288
MT,1987,0.4289
MT,1988,0.4288
MT,1989,0.4287
MT,1990,0.4289
MT,1991,0.4289
MT,1992,0.429
MT,1993,0.429
MT,1994,0.4287
MT,1995,0.4285
MT,1996,0.4288
MT,1997,0.4287
MT,1998,0.4279
MT,1999,0.4284
MT,2000,0.429
MT,2001,0.4287
MT,2002,0.4286
MT,2003,0.4288
MT,2004,0.4294
MT,2005,0.4295
MT,2006,0.4294
MT,2007,0.4292
MT,2008,0.4289
MT,2009,0.4277
MT,2010,0.4288
MT,2011,0.4267
MT,2012,0.4227
MT,2013,0.4207
MT,2014,0.4124
MT,2015,0.3973
MT,2016,0.3772
MT,2017,0.358
MT,2018,0.3598
MT,2019,0.3568
MT,2020,0.3568
MT,2021,0.3564
MT,2022,0.3565
MT,2023,0.3566
MT,2024,0.3566
MU,1980,0.3577
MU,1981,0.358
MU,1982,0.358
MU,1983,0.3577
MU,1984,0.3577
MU,1985,0.3579
MU,1986,0.3578
MU,1987,0.358
MU,1988,0.358
MU,1989,0.3579
MU,1990,0.3577
MU,1991,0.3578
MU,1992,0.3579
MU,1993,0.3579
MU,1994,0.3579
MU,1995,0.3578
MU,1996,0.3577
MU,1997,0.3578
MU,1998,0.3578
MU,1999,0.3578
MU,2000,0.3578
MU,2001,0.3578
MU,2002,0.3579
MU,2003,0.3579
MU,2004,0.358
MU,2005,0.3579
MU,2006,0.3579
MU,2007,0.3551
MU,2008,0.3523
MU,2009,0.3501
MU,2010,0.3468
MU,2011,0.3431
MU,2012,0.3358
MU,2013,0.3404
MU,2014,0.3449
MU,2015,0.3469
MU,2016,0.3496
MU,2017,0.3513
MU,2018,0.3514
MU,2019,0.3514
MU,2020,0.3514
MU,2021,0.3513
MU,2022,0.3514
MU,2023,0.3513
MU,2024,0.3514
MV,1980,0.2681
MV,1981,0.2684
MV,1982,0.2683
MV,1983,0.268
MV,1984,0.2683
MV,1985,0.2683
MV,1986,0.268
MV,1987,0.2681
MV,1988,0.2682
MV,1989,0.268
MV,1990,0.2679
MV,1991,0.2683
MV,1992,0.2679
MV,1993,0.2682
MV,1994,0.268
MV,1995,0.2682
MV,1996,0.2679
MV,1997,0.2679
MV,1998,0.2681
MV,1999,0.2681
MV,2000,0.2682
MV,2001,0.2682
MV,2002,0.2681
MV,2003,0.2817
MV,2004,0.305
MV,2005,0.3149
MV,2006,0.3234
MV,2007,0.3328
MV,2008,0.3481
MV,2009,0.3555
MV,2010,0.3585
MV,2011,0.3625
MV,2012,0.3648
MV,2013,0.3676
MV,2014,0.3695
MV,2015,0.3711
MV,2016,0.3723
MV,2017,0.3722
MV,2018,0.3722
MV,2019,0.3722
MV,2020,0.3722
MV,2021,0.3722
MV,2022,0.3722
MV,2023,0.3722
MV,2024,0.3722
MW,1980,0.2529
MW,1981,0.2529
MW,1982,0.2531
MW,1983,0.2528
MW,1984,0.2528
MW,1985,0.2531
MW,1986,0.2529
MW,1987,0.2529
MW,1988,0.253
MW,1989,0.253
MW,1990,0.253
MW,1991,0.253
MW,1992,0.2529
MW,1993,0.253
MW,1994,0.2528
MW,1995,0.2528
MW,1996,0.253
MW,1997,0.2528
MW,1998,0.2531
MW,1999,0.2535
MW,2000,0.2539
MW,2001,0.2574
MW,2002,0.2633
MW,2003,0.2967
MW,2004,0.3254
MW,2005,0.3216
MW,2006,0.3167
MW,2007,0.3132
MW,2008,0.309
MW,2009,0.3024
MW,2010,0.295
MW,2011,0.2826
MW,2012,0.273
MW,2013,0.27
MW,2014,0.2687
MW,2015,0.2676
MW,2016,0.2656
MW,2017,0.2995
MW,2018,0.3221
MW,2019,0.3462
MW,2020,0.3462
MW,2021,0.3462
MW,2022,0.3463
MW,2023,0.3462
MW,2024,0.3462
MX,1820,0.2017
MX,1850,0.2006
MX,1880,0.2007
MX,1900,0.2032
MX,1910,0.2151
MX,1920,0.2151
MX,1930,0.2178
MX,1940,0.2176
MX,1950,0.2155
MX,1960,0.2023
MX,1970,0.2006
MX,1980,0.3005
MX,1981,0.3006
MX,1982,0.3006
MX,1983,0.3004
MX,1984,0.3005
MX,1985,0.3004
MX,1986,0.3007
MX,1987,0.3005
MX,1988,0.3007
MX,1989,0.3006
MX,1990,0.3008
MX,1991,0.3006
MX,1992,0.3006
MX,1993,0.3005
MX,1994,0.3004
MX,1995,0.3003
MX,1996,0.3008
MX,1997,0.3008
MX,1998,0.3007
MX,1999,0.3004
MX,2000,0.3008
MX,2001,0.3003
MX,2002,0.3007
MX,2003,0.2687
MX,2004,0.2613
MX,2005,0.2628
MX,2006,0.2636
MX,2007,0.2582
MX,2008,0.2556
MX,2009,0.2571
MX,2010,0.2582
MX,2011,0.2543
MX,2012,0.2536
MX,2013,0.253
MX,2014,0.2531
MX,2015,0.2516
MX,2016,0.2544
MX,2017,0.2516
MX,2018,0.2486
MX,2019,0.252
MX,2020,0.2553
MX,2021,0.256
MX,2022,0.2585
MX,2023,0.261
MX,2024,0.2592
MY,1980,0.3515
MY,1981,0.3515
MY,1982,0.3515
MY,1983,0.3515
MY,1984,0.3515
MY,1985,0.3524
MY,1986,0.3542
MY,1987,0.3563
MY,1988,0.3568
MY,1989,0.3573
MY,1990,0.3566
MY,1991,0.3562
MY,1992,0.3556
MY,1993,0.3542
MY,1994,0.3411
MY,1995,0.3251
MY,1996,0.3239
MY,1997,0.3198
MY,1998,0.3383
MY,1999,0.339
MY,2000,0.338
MY,2001,0.3492
MY,2002,0.3461
MY,2003,0.3479
MY,2004,0.3398
MY,2005,0.3338
MY,2006,0.3312
MY,2007,0.3289
MY,2008,0.3338
MY,2009,0.3353
MY,2010,0.3354
MY,2011,0.3386
MY,2012,0.3386
MY,2013,0.3413
MY,2014,0.3425
MY,2015,0.3374
MY,2016,0.3497
MY,2017,0.3459
MY,2018,0.347
MY,2019,0.3453
MY,2020,0.353
MY,2021,0.3454
MY,2022,0.3483
MY,2023,0.3536
MY,2024,0.3559
MZ,1980,0.2586
MZ,1981,0.2587
MZ,1982,0.2588
MZ,1983,0.2587
MZ,1984,0.2587
MZ,1985,0.2585
MZ,1986,0.2585
MZ,1987,0.2586
MZ,1988,0.2588
MZ,1989,0.2587
MZ,1990,0.2587
MZ,1991,0.2585
MZ,1992,0.2586
MZ,1993,0.2586
MZ,1994,0.2588
MZ,1995,0.2588
MZ,1996,0.2586
MZ,1997,0.2592
MZ,1998,0.2604
MZ,1999,0.2611
MZ,2000,0.2626
MZ,2001,0.2636
MZ,2002,0.265
MZ,2003,0.2672
MZ,2004,0.2679
MZ,2005,0.2698
MZ,2006,0.2724
MZ,2007,0.2808
MZ,2008,0.293
MZ,2009,0.2696
MZ,2010,0.2649
MZ,2011,0.2612
MZ,2012,0.259
MZ,2013,0.2579
MZ,2014,0.2559
MZ,2015,0.2573
MZ,2016,0.258
MZ,2017,0.2584
MZ,2018,0.2594
MZ,2019,0.2609
MZ,2020,0.2612
MZ,2021,0.2626
MZ,2022,0.2634
MZ,2023,0.2634
MZ,2024,0.2634
,1980,0.2532
,1981,0.2533
,1982,0.2532
,1983,0.2532
,1984,0.2531
,1985,0.2532
,1986,0.2533
,1987,0.2533
,1988,0.2531
,1989,0.2533
,1990,0.2533
,1991,0.2532
,1992,0.2532
,1993,0.2533
,1994,0.2534
,1995,0.2534
,1996,0.2534
,1997,0.2534
,1998,0.2534
,1999,0.2535
,2000,0.2535
,2001,0.2535
,2002,0.2535
,2003,0.2535
,2004,0.2536
,2005,0.2536
,2006,0.2536
,2007,0.2536
,2008,0.2537
,2009,0.2537
,2010,0.2538
,2011,0.2539
,2012,0.2548
,2013,0.2552
,2014,0.2556
,2015,0.2562
,2016,0.2562
,2017,0.2563
,2018,0.2561
,2019,0.2562
,2020,0.2563
,2021,0.2561
,2022,0.2562
,2023,0.2562
,2024,0.2562
NC,1980,0.3791
NC,1981,0.3789
NC,1982,0.3785
NC,1983,0.3782
NC,1984,0.378
NC,1985,0.3777
NC,1986,0.3773
NC,1987,0.3768
NC,1988,0.3765
NC,1989,0.3763
NC,1990,0.376
NC,1991,0.3756
NC,1992,0.375
NC,1993,0.3746
NC,1994,0.3741
NC,1995,0.3737
NC,1996,0.3733
NC,1997,0.3729
NC,1998,0.3726
NC,1999,0.3721
NC,2000,0.3717
NC,2001,0.3709
NC,2002,0.3696
NC,2003,0.3682
NC,2004,0.3659
NC,2005,0.3639
NC,2006,0.3622
NC,2007,0.3599
NC,2008,0.3567
NC,2009,0.3535
NC,2010,0.351
NC,2011,0.3503
NC,2012,0.3495
NC,2013,0.349
NC,2014,0.348
NC,2015,0.3467
NC,2016,0.3458
NC,2017,0.3452
NC,2018,0.3443
NC,2019,0.3433
NC,2020,0.3418
NC,2021,0.3418
NC,2022,0.3416
NC,2023,0.3415
NC,2024,0.3415
NE,1820,0.2311
NE,1850,0.2183
NE,1880,0.2039
NE,1900,0.2037
NE,1910,0.2175
NE,1920,0.2178
NE,1930,0.2178
NE,1940,0.2176
NE,1950,0.2171
NE,1960,0.214
NE,1970,0.2134
NE,1980,0.3509
NE,1981,0.3508
NE,1982,0.3508
NE,1983,0.3508
NE,1984,0.3509
NE,1985,0.3509
NE,1986,0.3508
NE,1987,0.3509
NE,1988,0.3508
NE,1989,0.3508
NE,1990,0.3509
NE,1991,0.3509
NE,1992,0.3508
NE,1993,0.3442
NE,1994,0.3327
NE,1995,0.3301
NE,1996,0.3272
NE,1997,0.3236
NE,1998,0.3217
NE,1999,0.3186
NE,2000,0.316
NE,2001,0.314
NE,2002,0.3103
NE,2003,0.3079
NE,2004,0.303
NE,2005,0.2976
NE,2006,0.3194
NE,2007,0.3362
NE,2008,0.3493
NE,2009,0.3561
NE,2010,0.3619
NE,2011,0.3656
NE,2012,0.3655
NE,2013,0.3654
NE,2014,0.3652
NE,2015,0.3617
NE,2016,0.3563
NE,2017,0.3505
NE,2018,0.3407
NE,2019,0.3501
NE,2020,0.3551
NE,2021,0.3605
NE,2022,0.3605
NE,2023,0.3605
NE,2024,0.3605
NG,1820,0.231
NG,1850,0.2182
NG,1880,0.204
NG,1900,0.2036
NG,1910,0.2175
NG,1920,0.2178
NG,1930,0.2178
NG,1940,0.2176
NG,1950,0.2171
NG,1960,0.2139
NG,1970,0.2133
NG,1980,0.3641
NG,1981,0.3641
NG,1982,0.3641
NG,1983,0.3641
NG,1984,0.3641
NG,1985,0.3641
NG,1986,0.3628
NG,1987,0.3618
NG,1988,0.3603
NG,1989,0.3583
NG,1990,0.3562
NG,1991,0.3538
NG,1992,0.3519
NG,1993,0.352
NG,1994,0.3522
NG,1995,0.3524
NG,1996,0.3527
NG,1997,0.3531
NG,1998,0.3534
NG,1999,0.3538
NG,2000,0.3539
NG,2001,0.3542
NG,2002,0.3544
NG,2003,0.3548
NG,2004,0.3573
NG,2005,0.3598
NG,2006,0.3617
NG,2007,0.3629
NG,2008,0.3644
NG,2009,0.3657
NG,2010,0.3675
NG,2011,0.3654
NG,2012,0.366
NG,2013,0.365
NG,2014,0.3627
NG,2015,0.3645
NG,2016,0.3613
NG,2017,0.3626
NG,2018,0.3621
NG,2019,0.3627
NG,2020,0.3639
NG,2021,0.3619
NG,2022,0.3616
NG,2023,0.3578
NG,2024,0.348
NI,1980,0.2846
NI,1981,0.2857
NI,1982,0.285
NI,1983,0.2887
NI,1984,0.2857
NI,1985,0.2859
NI,1986,0.2866
NI,1987,0.2892
NI,1988,0.288
NI,1989,0.2844
NI,1990,0.2883
NI,1991,0.2893
NI,1992,0.2844
NI,1993,0.2877
NI,1994,0.2845
NI,1995,0.2859
NI,1996,0.2857
NI,1997,0.2846
NI,1998,0.2842
NI,1999,0.2892
NI,2000,0.2888
NI,2001,0.2702
NI,2002,0.2719
NI,2003,0.2716
NI,2004,0.2788
NI,2005,0.2833
NI,2006,0.2932
NI,2007,0.2722
NI,2008,0.2914
NI,2009,0.2999
NI,2010,0.2992
NI,2011,0.3072
NI,2012,0.3104
NI,2013,0.3057
NI,2014,0.3108
NI,2015,0.3133
NI,2016,0.3127
NI,2017,0.3123
NI,2018,0.3101
NI,2019,0.3147
NI,2020,0.3042
NI,2021,0.3115
NI,2022,0.3165
NI,2023,0.3173
NI,2024,0.3177
NL,1820,0.2173
NL,1850,0.201
NL,1880,0.1961
NL,1894,0.197
NL,1895,0.1978
NL,1896,0.1969
NL,1897,0.1957
NL,1898,0.1954
NL,1899,0.1936
NL,1900,0.1991
NL,1901,0.1983
NL,1902,0.1987
NL,1903,0.201
NL,1904,0.2065
NL,1905,0.201
NL,1906,0.2051
NL,1907,0.2056
NL,1908,0.2076
NL,1909,0.2047
NL,1910,0.2023
NL,1911,0.2025
NL,1912,0.2012
NL,1913,0.2015
NL,1914,0.2023
NL,1915,0.2061
NL,1916,0.2095
NL,1917,0.2062
NL,1918,0.2227
NL,1919,0.2231
NL,1920,0.221
NL,1921,0.2329
NL,1922,0.2367
NL,1923,0.2387
NL,1924,0.243
NL,1925,0.2434
NL,1926,0.241
NL,1927,0.2394
NL,1928,0.2387
NL,1929,0.2412
NL,1930,0.2473
NL,1931,0.261
NL,1932,0.2804
NL,1933,0.2804
NL,1934,0.2884
NL,1935,0.2899
NL,1936,0.2873
NL,1937,0.2729
NL,1938,0.2779
NL,1940,0.3222
NL,1947,0.3222
NL,1950,0.3341
NL,1951,0.3247
NL,1953,0.3347
NL,1954,0.3338
NL,1955,0.3217
NL,1956,0.3112
NL,1958,0.3615
NL,1959,0.3513
NL,1960,0.3382
NL,1961,0.3379
NL,1963,0.3521
NL,1964,0.3455
NL,1965,0.35
NL,1966,0.3573
NL,1967,0.3665
NL,1968,0.3622
NL,1969,0.3688
NL,1970,0.3593
NL,1971,0.3621
NL,1973,0.3626
NL,1974,0.3697
NL,1976,0.3704
NL,1977,0.3623
NL,1978,0.3626
NL,1979,0.3644
NL,1980,0.3655
NL,1981,0.3673
NL,1982,0.3685
NL,1983,0.368
NL,1984,0.3668
NL,1985,0.3658
NL,1986,0.3643
NL,1987,0.3625
NL,1988,0.3601
NL,1989,0.354
NL,1990,0.3518
NL,1991,0.3505
NL,1992,0.3477
NL,1993,0.3485
NL,1994,0.3646
NL,1995,0.3589
NL,1996,0.3696
NL,1997,0.3662
NL,1998,0.3785
NL,1999,0.3878
NL,2000,0.4036
NL,2001,0.4129
NL,2002,0.423
NL,2003,0.4295
NL,2004,0.4249
NL,2005,0.4297
NL,2006,0.4275
NL,2007,0.434
NL,2008,0.4391
NL,2009,0.4342
NL,2010,0.4313
NL,2011,0.4346
NL,2012,0.4332
NL,2013,0.4234
NL,2014,0.4283
NL,2015,0.4317
NL,2016,0.4354
NL,2017,0.4174
NL,2018,0.4427
NL,2019,0.4479
NL,2020,0.4484
NL,2021,0.4472
NL,2022,0.4477
NL,2023,0.4472
NL,2024,0.4467
NO,1820,0.272
NO,1850,0.2559
NO,1880,0.2508
NO,1900,0.2236
NO,1910,0.2317
NO,1920,0.3282
NO,1930,0.4195
NO,1940,0.4114
NO,1950,0.4623
NO,1960,0.4612
NO,1970,0.4674
NO,1980,0.4694
NO,1981,0.4695
NO,1982,0.4696
NO,1983,0.4697
NO,1984,0.4696
NO,1985,0.4695
NO,1986,0.4707
NO,1987,0.4707
NO,1988,0.4708
NO,1989,0.4708
NO,1990,0.4707
NO,1991,0.4707
NO,1992,0.4704
NO,1993,0.4696
NO,1994,0.4693
NO,1995,0.4693
NO,1996,0.4684
NO,1997,0.4674
NO,1998,0.4689
NO,1999,0.4684
NO,2000,0.4649
NO,2001,0.4678
NO,2002,0.4674
NO,2003,0.4667
NO,2004,0.464
NO,2005,0.4511
NO,2006,0.4628
NO,2007,0.4626
NO,2008,0.4617
NO,2009,0.4669
NO,2010,0.4648
NO,2011,0.469
NO,2012,0.4692
NO,2013,0.4721
NO,2014,0.4782
NO,2015,0.4668
NO,2016,0.4637
NO,2017,0.4542
NO,2018,0.4479
NO,2019,0.4341
NO,2020,0.4388
NO,2021,0.4357
NO,2022,0.4345
NO,2023,0.4381
NO,2024,0.4372
NP,1980,0.3841
NP,1981,0.3841
NP,1982,0.3841
NP,1983,0.3841
NP,1984,0.3841
NP,1985,0.3813
NP,1986,0.3765
NP,1987,0.374
NP,1988,0.3719
NP,1989,0.3705
NP,1990,0.369
NP,1991,0.3667
NP,1992,0.3645
NP,1993,0.3626
NP,1994,0.3604
NP,1995,0.3576
NP,1996,0.3597
NP,1997,0.3606
NP,1998,0.3619
NP,1999,0.3625
NP,2000,0.363
NP,2001,0.3638
NP,2002,0.3642
NP,2003,0.3642
NP,2004,0.365
NP,2005,0.3655
NP,2006,0.3657
NP,2007,0.3657
NP,2008,0.3679
NP,2009,0.3688
NP,2010,0.3681
NP,2011,0.3689
NP,2012,0.3689
NP,2013,0.3647
NP,2014,0.3646
NP,2015,0.3646
NP,2016,0.3659
NP,2017,0.3657
NP,2018,0.3651
NP,2019,0.3648
NP,2020,0.3659
NP,2021,0.3661
NP,2022,0.3665
NP,2023,0.3659
NP,2024,0.3662
NR,1980,0.3791
NR,1981,0.3789
NR,1982,0.3785
NR,1983,0.3782
NR,1984,0.378
NR,1985,0.3777
NR,1986,0.3773
NR,1987,0.3768
NR,1988,0.3765
NR,1989,0.3762
NR,1990,0.3759
NR,1991,0.3755
NR,1992,0.375
NR,1993,0.3746
NR,1994,0.3742
NR,1995,0.3738
NR,1996,0.3734
NR,1997,0.373
NR,1998,0.3725
NR,1999,0.3721
NR,2000,0.3717
NR,2001,0.3709
NR,2002,0.3696
NR,2003,0.3683
NR,2004,0.3658
NR,2005,0.3639
NR,2006,0.3621
NR,2007,0.36
NR,2008,0.3567
NR,2009,0.3534
NR,2010,0.3511
NR,2011,0.3504
NR,2012,0.3494
NR,2013,0.349
NR,2014,0.348
NR,2015,0.3466
NR,2016,0.3457
NR,2017,0.3452
NR,2018,0.3444
NR,2019,0.3434
NR,2020,0.3414
NR,2021,0.3413
NR,2022,0.3422
NR,2023,0.3417
NR,2024,0.3415
NZ,1820,0.3176
NZ,1850,0.3092
NZ,1880,0.3145
NZ,1900,0.242
NZ,1910,0.242
NZ,1920,0.2013
NZ,1930,0.2005
NZ,1940,0.3369
NZ,1950,0.2967
NZ,1960,0.3489
NZ,1970,0.3583
NZ,1980,0.3836
NZ,1981,0.3839
NZ,1982,0.3831
NZ,1983,0.381
NZ,1984,0.382
NZ,1985,0.3838
NZ,1986,0.3854
NZ,1987,0.3856
NZ,1988,0.385
NZ,1989,0.3817
NZ,1990,0.3751
NZ,1991,0.3781
NZ,1992,0.375
NZ,1993,0.3738
NZ,1994,0.3735
NZ,1995,0.3735
NZ,1996,0.3757
NZ,1997,0.3738
NZ,1998,0.3712
NZ,1999,0.3704
NZ,2000,0.3747
NZ,2001,0.3729
NZ,2002,0.3748
NZ,2003,0.3745
NZ,2004,0.3691
NZ,2005,0.3753
NZ,2006,0.3845
NZ,2007,0.3818
NZ,2008,0.3759
NZ,2009,0.3715
NZ,2010,0.3662
NZ,2011,0.369
NZ,2012,0.3776
NZ,2013,0.3802
NZ,2014,0.3809
NZ,2015,0.3811
NZ,2016,0.3822
NZ,2017,0.3813
NZ,2018,0.383
NZ,2019,0.3806
NZ,2020,0.3754
NZ,2021,0.3732
NZ,2022,0.3804
NZ,2023,0.3806
NZ,2024,0.3798
OA,1995,0.3506
OA,1996,0.355
OA,1997,0.3583
OA,1998,0.3598
OA,1999,0.3599
OA,2000,0.3595
OA,2001,0.3551
OA,2002,0.3545
OA,2003,0.3547
OA,2004,0.3558
OA,2005,0.3549
OA,2006,0.3509
OA,2007,0.3459
OA,2008,0.3473
OA,2009,0.3499
OA,2010,0.347
OA,2011,0.35
OA,2012,0.3516
OA,2013,0.3537
OA,2014,0.3516
OA,2015,0.3528
OA,2016,0.3546
OA,2017,0.3528
OA,2018,0.3516
OA,2019,0.3516
OA,2020,0.3525
OA,2021,0.3521
OA,2022,0.3471
OA,2023,0.348
OB,1995,0.2594
OB,1996,0.2579
OB,1997,0.2436
OB,1998,0.2497
OB,1999,0.2525
OB,2000,0.2437
OB,2001,0.2446
OB,2002,0.2447
OB,2003,0.2406
OB,2004,0.2314
OB,2005,0.2295
OB,2006,0.2168
OB,2007,0.207
OB,2008,0.2107
OB,2009,0.212
OB,2010,0.2053
OB,2011,0.2034
OB,2012,0.2038
OB,2013,0.2011
OB,2014,0.2008
OB,2015,0.2029
OB,2016,0.2049
OB,2017,0.197
OB,2018,0.1931
OB,2019,0.194
OB,2020,0.1924
OB,2021,0.187
OB,2022,0.1963
OB,2023,0.1817
OC,1995,0.3724
OC,1996,0.3688
OC,1997,0.3702
OC,1998,0.3708
OC,1999,0.3677
OC,2000,0.3656
OC,2001,0.3659
OC,2002,0.3682
OC,2003,0.3718
OC,2004,0.3727
OC,2005,0.3711
OC,2006,0.3694
OC,2007,0.3673
OC,2008,0.368
OC,2009,0.3706
OC,2010,0.3691
OC,2011,0.3673
OC,2012,0.3653
OC,2013,0.3623
OC,2014,0.3592
OC,2015,0.3544
OC,2016,0.3561
OC,2017,0.3512
OC,2018,0.3521
OC,2019,0.3501
OC,2020,0.3511
OC,2021,0.3497
OC,2022,0.3496
OC,2023,0.3504
OD,1995,0.2876
OD,1996,0.2883
OD,1997,0.2892
OD,1998,0.2881
OD,1999,0.2897
OD,2000,0.2911
OD,2001,0.2787
OD,2002,0.2799
OD,2003,0.2808
OD,2004,0.2852
OD,2005,0.288
OD,2006,0.2922
OD,2007,0.2832
OD,2008,0.2897
OD,2009,0.2973
OD,2010,0.2985
OD,2011,0.3042
OD,2012,0.3078
OD,2013,0.3007
OD,2014,0.3098
OD,2015,0.3067
OD,2016,0.3048
OD,2017,0.3061
OD,2018,0.3027
OD,2019,0.3098
OD,2020,0.2943
OD,2021,0.304
OD,2022,0.3102
OD,2023,0.3098
OE,1995,0.2104
OE,1996,0.218
OE,1997,0.2121
OE,1998,0.2178
OE,1999,0.2251
OE,2000,0.2215
OE,2001,0.2224
OE,2002,0.221
OE,2003,0.2101
OE,2004,0.2145
OE,2005,0.2114
OE,2006,0.211
OE,2007,0.2117
OE,2008,0.2161
OE,2009,0.2221
OE,2010,0.2196
OE,2011,0.2127
OE,2012,0.2201
OE,2013,0.224
OE,2014,0.2219
OE,2015,0.2223
OE,2016,0.2282
OE,2017,0.2289
OE,2018,0.232
OE,2019,0.2273
OE,2020,0.2156
OE,2021,0.212
OE,2022,0.2154
OE,2023,0.2126
OH,1995,0.2404
OH,1996,0.2412
OH,1997,0.2374
OH,1998,0.2365
OH,1999,0.2322
OH,2000,0.2181
OH,2001,0.2171
OH,2002,0.2254
OH,2003,0.219
OH,2004,0.2119
OH,2005,0.204
OH,2006,0.1996
OH,2007,0.1992
OH,2008,0.2166
OH,2009,0.2323
OH,2010,0.2356
OH,2011,0.2473
OH,2012,0.2455
OH,2013,0.2436
OH,2014,0.2458
OH,2015,0.2443
OH,2016,0.2504
OH,2017,0.2482
OH,2018,0.2409
OH,2019,0.2404
OH,2020,0.2414
OH,2021,0.2212
OH,2022,0.2362
OH,2023,0.2403
OI,1995,0.235
OI,1996,0.2378
OI,1997,0.2366
OI,1998,0.2466
OI,1999,0.245
OI,2000,0.2419
OI,2001,0.2453
OI,2002,0.2524
OI,2003,0.2536
OI,2004,0.2455
OI,2005,0.2525
OI,2006,0.2566
OI,2007,0.2609
OI,2008,0.2603
OI,2009,0.2607
OI,2010,0.2571
OI,2011,0.255
OI,2012,0.2523
OI,2013,0.2514
OI,2014,0.2523
OI,2015,0.2542
OI,2016,0.258
OI,2017,0.2596
OI,2018,0.2575
OI,2019,0.2567
OI,2020,0.2544
OI,2021,0.2478
OI,2022,0.2541
OI,2023,0.2508
OJ,1995,0.286
OJ,1996,0.2891
OJ,1997,0.2876
OJ,1998,0.2859
OJ,1999,0.2899
OJ,2000,0.2883
OJ,2001,0.2883
OJ,2002,0.2876
OJ,2003,0.288
OJ,2004,0.2891
OJ,2005,0.2904
OJ,2006,0.289
OJ,2007,0.2885
OJ,2008,0.2898
OJ,2009,0.2921
OJ,2010,0.2937
OJ,2011,0.2928
OJ,2012,0.2909
OJ,2013,0.2893
OJ,2014,0.2871
OJ,2015,0.2884
OJ,2016,0.2916
OJ,2017,0.2933
OJ,2018,0.2977
